1,204,400101,400124,1.2100265,2.545906238,6365
1,204,400101,400184,0.65633996,1.380944961,3452
1,204,400101,400087,1.2332566,2.594782569,6487
1,204,400101,400414,1.2889022,2.711861394,6780
1,204,400101,400639,1.3469874,2.834073158,7085
1,204,400101,400199,1.4418489,3.033662575,7584
1,204,400101,400070,1.080917,2.274258731,5686
1,204,400101,400230,1.261088,2.653340076,6633
1,204,400101,400126,0.78413323,1.649823108,4125
1,204,400104,400380,0.47553671,1.000533357,2501
1,204,400104,400315,1.3245367,2.78683669,6967
1,204,400104,400626,1.2280852,2.583901899,6460
1,204,400104,400220,1.2245556,2.57647559,6441
1,204,400104,400052,1.4777472,3.109192909,7773
1,204,400104,400005,1.3691926,2.880793091,7202
1,204,400104,400643,1.2152258,2.55684561,6392
1,204,400104,400427,1.3829338,2.909704695,7274
-1,204,400104,400101,0.045184831,0.095069276,238
1,204,400104,400032,1.2223083,2.571747251,6429
1,204,400104,400380,0.48406143,1.018469442,2546
1,204,400104,400004,1.1310005,2.379634849,5949
1,204,400104,400168,1.403822,2.953653648,7384
1,204,400104,400636,1.2484905,2.626834827,6567
1,204,400104,400336,1.1668873,2.455140987,6138
1,204,400104,400145,1.0972014,2.30852125,5771
1,204,400104,400016,1.2211077,2.569221178,6423
1,204,400104,400151,1.5005698,3.157211858,7893
1,204,400104,400644,1.1745158,2.471191417,6178
1,204,400104,400287,1.2824567,2.698300006,6746
1,204,400104,400405,1.1988039,2.52229379,6306
1,204,400104,400432,1.2322971,2.592763773,6482
-1,204,400104,400101,0.57352141,1.206694015,3017
1,204,400104,400391,0.58195866,1.224446062,3061
1,204,400104,400441,0.83336373,1.753404507,4384
1,204,400104,400071,1.781325,3.74792323,9370
1,204,400104,400640,1.3060184,2.747874027,6870
1,204,400104,400192,1.8608383,3.915219902,9788
1,204,400122,400050,1.6443561,3.459739478,8649
1,204,400132,400104,0.99122828,2.085552887,5214
-1,204,400132,400018,0.71868639,1.51212239,3780
1,204,400151,400017,0.26882661,0.565613516,1414
1,204,400151,400017,-0.42828775,-0.901121136,0
1,204,400151,400017,0.93839235,1.974385633,4936
1,204,400151,400017,0.095797975,0.201559769,504
1,204,400151,400017,0.44262799,0.931293125,2328
1,204,400151,400303,0.53189532,1.119112361,2798
1,204,400151,400017,-0.15040456,-0.316452497,0
1,204,400151,400017,0.26110396,0.549364994,1373
1,204,400151,400320,0.41761167,0.878658571,2197
-1,204,400151,400070,-0.095355913,-0.200629667,0
-1,204,400151,400101,-0.1156448,-0.243317661,0
1,204,400151,400017,-0.007171477,-0.015088851,0
1,204,400151,400017,0.34674995,0.729564898,1824
1,204,400189,400070,1.3711264,2.884861823,7212
1,204,400189,400101,1.0841091,2.280974937,5702
-1,204,400199,400380,0.7682645,1.616435163,4041
1,204,400199,400018,1.0079345,2.120702919,5302
1,204,400199,400092,0.74778071,1.573337091,3933
1,204,400199,400101,0.98197254,2.06607873,5165
1,204,400199,400070,0.25070454,0.527484524,1319
1,204,400199,400018,1.0248772,2.156350507,5391
-1,204,400199,400380,0.90090267,1.895507022,4739
1,204,400199,400092,0.99248511,2.088197269,5220
1,204,400236,400070,0.80831613,1.700704139,4252
1,204,400236,400101,0.64399027,1.354961107,3387
-1,204,400246,400427,0.45293256,0.95297403,2382
1,204,400303,400017,0.28242054,0.594215263,1486
1,204,400314,400101,-0.0301012,-0.063333186,0
1,204,400314,400070,-0.027580044,-0.058028651,0
1,204,400314,400070,0.74629,1.570200625,3926
1,204,400314,400101,0.55243201,1.162321734,2906
1,204,400314,400070,-0.094144256,-0.19808033,0
1,204,400314,400101,0.39869489,0.838857502,2097
1,204,400315,400380,0.45087405,0.948642907,2372
1,204,400320,400380,1.0411476,2.190583569,5476
1,204,400320,400285,1.4388317,3.02731436,7568
1,204,400320,400617,1.2283157,2.584386873,6461
1,204,400320,400385,1.3152176,2.767229223,6918
-1,204,400336,400070,0.28110519,0.591447755,1479
1,204,400370,400070,0.96222267,2.024524833,5061
1,204,400370,400101,0.95309182,2.005313445,5013
-1,204,400380,400092,0.67984566,1.430401158,3576
-1,204,400380,400092,0.75235911,1.582970085,3957
-1,204,400380,400439,0.92996701,1.956658645,4892
1,204,400391,400427,0.75099274,1.58009523,3950
1,204,400391,400427,0.078425075,0.165007037,413
1,204,400391,400211,1.762905,3.709167391,9273
1,204,400391,400380,1.2095015,2.544801633,6362
1,204,400391,400299,1.1839857,2.491116169,6228
1,204,400391,400132,1.1218971,2.360481217,5901
-1,204,400391,400370,1.2451884,2.61988718,6550
-1,204,400391,400033,1.1521753,2.424186812,6060
-1,204,400391,400437,1.1521753,2.424186812,6060
-1,204,400391,400226,1.1845063,2.492211516,6231
1,204,400391,400427,1.4850825,3.124626444,7812
1,204,400427,400380,1.325049,2.787914574,6970
-1,204,400428,400070,0.95555239,2.010490506,5026
-1,204,400428,400230,0.8301637,1.746671616,4367
-1,204,400428,400070,0.56604127,1.190955735,2977
-1,204,400428,400101,0.21083805,0.443605084,1109
-1,204,400439,400380,0.3994112,0.840364625,2101
1,204,400439,400018,1.3277309,2.793557315,6984
1,204,400626,400380,1.0269462,2.1607037,5402
-1,204,400626,400092,0.57841062,1.216980955,3042
-1,204,400626,400018,0.24019658,0.505375685,1263
1,204,400626,400380,0.70710162,1.487747934,3719
-1,204,400626,400092,1.0788746,2.269961504,5675
1,204,400638,400070,1.5571087,3.276170193,8190
1,204,400638,400101,1.9196935,4.039051753,10000
1,296,400303,400365,1.1086453,5.630412255,10000
1,296,400365,400303,1.4449805,7.338538228,10000
1,296,400399,400365,1.0994111,5.583515061,10000
1,367,400245,400124,-0.060740176,-0.103567634,0
1,367,400245,400124,0.24705408,0.421250122,1053
1,367,400306,400278,1.1194819,1.908820475,4772
1,367,400306,400245,1.2413346,2.116590631,5291
1,367,400306,400227,1.937552,3.303705875,8259
1,367,400306,400379,1.2501903,2.131690421,5329
-1,367,400405,400278,0.45639964,0.778203719,1946
-1,367,400405,400306,0.26454215,0.451068903,1128
-1,367,400405,400278,-0.051371893,-0.087593842,0
-1,367,400405,400379,0.82396875,1.404943145,3512
-1,367,400405,400306,-0.093335346,-0.159145422,0
1,367,400405,400636,1.5446696,2.633804941,6585
-1,367,400405,400227,0.32738545,0.558222558,1396
1,367,400636,400405,1.255988,2.141576037,5354
1,367,400636,400276,1.3013348,2.218896537,5547
1,367,400636,400405,1.287496,2.1953001,5488
-1,367,400636,400278,1.1010731,1.877431764,4694
1,367,400636,400104,1.4058121,2.397040024,5993
1,367,400636,400405,1.3073081,2.229081568,5573
1,367,400636,400104,1.1139487,1.899385856,4748
1,367,400636,400405,0.72509912,1.236361255,3091
1,367,400636,400405,1.4410245,2.457080432,6143
-1,414,400025,400365,1.1294574,2.296805067,5742
1,414,400043,400343,0.88012139,1.789768493,4474
1,414,400043,400343,1.2652736,2.572993737,6432
1,414,400043,400364,1.7594018,3.577826813,8945
-1,414,400043,400166,1.5449827,3.141795427,7854
1,414,400043,400289,1.2967696,2.637042343,6593
-1,414,400043,400189,1.5531061,3.158314745,7896
1,414,400043,400343,0.19778721,0.402209651,1006
1,414,400043,400622,0.74259167,1.510095299,3775
-1,414,400043,400365,0.67208596,1.366718602,3417
1,414,400080,400043,1.0987661,2.234392856,5586
1,414,400080,400289,1.1437722,2.32591489,5815
1,414,400080,400245,1.1576221,2.354079317,5885
1,414,400080,400025,1.0750195,2.186103022,5465
1,414,400080,400199,1.2672306,2.576973389,6442
1,414,400080,400102,1.1371082,2.312363331,5781
1,414,400080,400424,1.3351435,2.715077484,6788
1,414,400080,400343,0.89930578,1.828780858,4572
1,414,400080,400343,1.044293,2.12361923,5309
1,414,400080,400013,0.89343097,1.816834153,4542
1,414,400080,400364,0.99869825,2.030900148,5077
1,414,400080,400364,0.56630006,1.151597969,2879
1,414,400080,400102,0.086640995,0.176188563,440
1,414,400080,400289,1.1856859,2.411148383,6028
1,414,400080,400124,0.82664043,1.68101243,4203
1,414,400080,400184,1.3838154,2.814054096,7035
1,414,400080,400402,0.98778219,2.008701824,5022
1,414,400080,400289,1.050109,2.135446341,5339
1,414,400080,400343,1.2429645,2.527627126,6319
1,414,400080,400314,1.6933418,3.443490677,8609
1,414,400091,400166,1.1900661,2.420055727,6050
-1,414,400091,400102,0.60043553,1.221014062,3053
-1,414,400091,400343,-0.55951288,-1.137795917,0
1,414,400091,400166,-0.20925362,-0.425527138,0
1,414,400102,400245,0.67045168,1.363395216,3408
-1,414,400115,400263,0.48540544,0.987094931,2468
-1,414,400115,400263,0.40707665,0.82780963,2070
1,414,400134,400315,1.1155113,2.268445013,5671
1,414,400134,400617,0.92407604,1.879152353,4698
1,414,400134,400365,1.1294574,2.296805067,5742
1,414,400134,400315,-0.74037867,-1.505595059,0
1,414,400134,400196,0.88506385,1.799819219,4500
1,414,400134,400617,1.0860483,2.208530608,5521
-1,414,400134,400305,1.310435,2.66483158,6662
1,414,400151,400617,1.3243177,2.693062708,6733
1,414,400151,400076,1.2438787,2.529486195,6324
1,414,400151,400115,0.96169524,1.955652777,4889
1,414,400151,400651,1.4568813,2.962637061,7407
1,414,400151,400131,1.3883313,2.823237392,7058
-1,414,400151,400263,-0.70943643,-1.44267255,0
1,414,400151,400115,0.54792997,1.114241521,2786
1,414,400151,400061,0.86377728,1.756531972,4391
1,414,400151,400076,1.2173128,2.47546318,6189
1,414,400151,400421,1.0357158,2.106177088,5265
1,414,400151,400212,1.5784974,3.209949155,8025
-1,414,400151,400343,0.6416572,1.304840279,3262
1,414,400151,400385,1.381573,2.80949407,7024
1,414,400151,400303,1.5865334,3.226290741,8066
-1,414,400166,400124,1.0702098,2.176322269,5441
-1,414,400166,400184,1.2368777,2.51524933,6288
1,414,400166,400349,1.2491036,2.540111276,6350
-1,414,400166,400283,0.94052349,1.912599021,4781
-1,414,400166,400122,0.99972332,2.032984677,5082
